InventoryID	Filename
486	http://web.phonetik.uni-frankfurt.de/L/L6762.html
487	http://web.phonetik.uni-frankfurt.de/L/L4149.html
488	http://web.phonetik.uni-frankfurt.de/L/L2023.html
489	http://web.phonetik.uni-frankfurt.de/L/L2518.html
490	http://web.phonetik.uni-frankfurt.de/L/L6706.html
491	http://web.phonetik.uni-frankfurt.de/L/L4369.html
492	http://web.phonetik.uni-frankfurt.de/L/L4139.html
493	http://web.phonetik.uni-frankfurt.de/L/L4151.html
494	http://web.phonetik.uni-frankfurt.de/L/L2157.html
495	http://web.phonetik.uni-frankfurt.de/L/L8604.html
496	http://web.phonetik.uni-frankfurt.de/L/L2700.html
497	http://web.phonetik.uni-frankfurt.de/L/L2512.html
498	http://web.phonetik.uni-frankfurt.de/L/L6708.html
499	http://web.phonetik.uni-frankfurt.de/L/L2006.html
500	http://web.phonetik.uni-frankfurt.de/L/L6730.html
501	http://web.phonetik.uni-frankfurt.de/L/L4212.html
502	http://web.phonetik.uni-frankfurt.de/L/L2406.html
503	http://web.phonetik.uni-frankfurt.de/L/L8353.html
504	http://web.phonetik.uni-frankfurt.de/L/L4227.html
505	http://web.phonetik.uni-frankfurt.de/L/L4207.html
506	http://web.phonetik.uni-frankfurt.de/L/L6805.html
507	http://web.phonetik.uni-frankfurt.de/L/L4124.html
508	http://web.phonetik.uni-frankfurt.de/L/L6750.html
509	http://web.phonetik.uni-frankfurt.de/L/L6736.html
510	http://web.phonetik.uni-frankfurt.de/L/L2025.html
511	http://web.phonetik.uni-frankfurt.de/L/L2314.html
512	http://web.phonetik.uni-frankfurt.de/L/L6854.html
513	http://web.phonetik.uni-frankfurt.de/L/L6804.html
514	http://web.phonetik.uni-frankfurt.de/L/L6849.html
515	http://web.phonetik.uni-frankfurt.de/L/L2402.html
516	http://web.phonetik.uni-frankfurt.de/L/L2013.html
517	http://web.phonetik.uni-frankfurt.de/L/L2410.html
518	http://web.phonetik.uni-frankfurt.de/L/L6742.html
519	http://web.phonetik.uni-frankfurt.de/L/L2430.html
520	http://web.phonetik.uni-frankfurt.de/L/L2309.html
521	http://web.phonetik.uni-frankfurt.de/L/L2014.html
522	http://web.phonetik.uni-frankfurt.de/L/L2434.html
523	http://web.phonetik.uni-frankfurt.de/L/L2520.html
524	http://web.phonetik.uni-frankfurt.de/L/L6819.html
525	http://web.phonetik.uni-frankfurt.de/L/L6732.html
526	http://web.phonetik.uni-frankfurt.de/L/L6838.html
527	http://web.phonetik.uni-frankfurt.de/L/L2012.html
528	http://web.phonetik.uni-frankfurt.de/L/L8625.html
529	http://web.phonetik.uni-frankfurt.de/L/L2420.html
530	http://web.phonetik.uni-frankfurt.de/L/L2008.html
531	http://web.phonetik.uni-frankfurt.de/L/L2603.html
532	http://web.phonetik.uni-frankfurt.de/L/L4902.html
533	http://web.phonetik.uni-frankfurt.de/L/L4143.html
534	http://web.phonetik.uni-frankfurt.de/L/L2161.html
535	http://web.phonetik.uni-frankfurt.de/L/L2304.html
536	http://web.phonetik.uni-frankfurt.de/L/L6754.html
537	http://web.phonetik.uni-frankfurt.de/L/L4111.html
538	http://web.phonetik.uni-frankfurt.de/L/L2164.html
539	http://web.phonetik.uni-frankfurt.de/L/L4200.html
540	http://web.phonetik.uni-frankfurt.de/L/L8603.html
541	http://web.phonetik.uni-frankfurt.de/L/L6855.html
542	http://web.phonetik.uni-frankfurt.de/L/L4356.html
543	http://web.phonetik.uni-frankfurt.de/L/L6778.html
544	http://web.phonetik.uni-frankfurt.de/L/L6746.html
545	http://web.phonetik.uni-frankfurt.de/L/L2020.html
546	http://web.phonetik.uni-frankfurt.de/L/L6811.html
547	http://web.phonetik.uni-frankfurt.de/L/L6779.html
548	http://web.phonetik.uni-frankfurt.de/L/L6861.html
549	http://web.phonetik.uni-frankfurt.de/L/L2155.html
550	http://web.phonetik.uni-frankfurt.de/L/L6833.html
551	http://web.phonetik.uni-frankfurt.de/L/L2415.html
552	http://web.phonetik.uni-frankfurt.de/L/L4358.html
553	http://web.phonetik.uni-frankfurt.de/L/L2011.html
554	http://web.phonetik.uni-frankfurt.de/L/L8607.html
555	http://web.phonetik.uni-frankfurt.de/L/L4354.html
556	http://web.phonetik.uni-frankfurt.de/L/L6829.html
557	http://web.phonetik.uni-frankfurt.de/L/L8626.html
558	http://web.phonetik.uni-frankfurt.de/L/L8618.html
559	http://web.phonetik.uni-frankfurt.de/L/L8645.html
560	http://web.phonetik.uni-frankfurt.de/L/L2403.html
561	http://web.phonetik.uni-frankfurt.de/L/L2507.html
562	http://web.phonetik.uni-frankfurt.de/L/L2407.html
563	http://web.phonetik.uni-frankfurt.de/L/L6841.html
564	http://web.phonetik.uni-frankfurt.de/L/L4213.html
565	http://web.phonetik.uni-frankfurt.de/L/L6831.html
566	http://web.phonetik.uni-frankfurt.de/L/L2906.html
567	http://web.phonetik.uni-frankfurt.de/L/L6821.html
568	http://web.phonetik.uni-frankfurt.de/L/L2902.html
569	http://web.phonetik.uni-frankfurt.de/L/L4109.html
570	http://web.phonetik.uni-frankfurt.de/L/L4211.html
571	http://web.phonetik.uni-frankfurt.de/L/L2437.html
572	http://web.phonetik.uni-frankfurt.de/L/L2425.html
573	http://web.phonetik.uni-frankfurt.de/L/L2414.html
574	http://web.phonetik.uni-frankfurt.de/L/L2400.html
575	http://web.phonetik.uni-frankfurt.de/L/L4357.html
576	http://web.phonetik.uni-frankfurt.de/L/L4351.html
577	http://web.phonetik.uni-frankfurt.de/L/L8351.html
578	http://web.phonetik.uni-frankfurt.de/L/L2431.html
579	http://web.phonetik.uni-frankfurt.de/L/L6102.html
580	http://web.phonetik.uni-frankfurt.de/L/L4142.html
581	http://web.phonetik.uni-frankfurt.de/L/L4210.html
582	http://web.phonetik.uni-frankfurt.de/L/L8601.html
583	http://web.phonetik.uni-frankfurt.de/L/L6812.html
584	http://web.phonetik.uni-frankfurt.de/L/L2426.html
585	http://web.phonetik.uni-frankfurt.de/L/L6713.html
586	http://web.phonetik.uni-frankfurt.de/L/L4112.html
587	http://web.phonetik.uni-frankfurt.de/L/L6772.html
588	http://web.phonetik.uni-frankfurt.de/L/L6865.html
589	http://web.phonetik.uni-frankfurt.de/L/L8623.html
590	http://web.phonetik.uni-frankfurt.de/L/L6752.html
591	http://web.phonetik.uni-frankfurt.de/L/L4355.html
592	http://web.phonetik.uni-frankfurt.de/L/L6774.html
593	http://web.phonetik.uni-frankfurt.de/L/L2418.html
594	http://web.phonetik.uni-frankfurt.de/L/L6847.html
595	http://web.phonetik.uni-frankfurt.de/L/L4375.html
596	http://web.phonetik.uni-frankfurt.de/L/L6758.html
597	http://web.phonetik.uni-frankfurt.de/L/L2158.html
598	http://web.phonetik.uni-frankfurt.de/L/L6740.html
599	http://web.phonetik.uni-frankfurt.de/L/L2165.html
600	http://web.phonetik.uni-frankfurt.de/L/L6712.html
601	http://web.phonetik.uni-frankfurt.de/L/L8374.html
602	http://web.phonetik.uni-frankfurt.de/L/L2300.html
603	http://web.phonetik.uni-frankfurt.de/L/L2175.html
604	http://web.phonetik.uni-frankfurt.de/L/L8640.html
605	http://web.phonetik.uni-frankfurt.de/L/L2303.html
606	http://web.phonetik.uni-frankfurt.de/L/L8373.html
607	http://web.phonetik.uni-frankfurt.de/L/L6760.html
608	http://web.phonetik.uni-frankfurt.de/L/L6822.html
609	http://web.phonetik.uni-frankfurt.de/L/L6852.html
610	http://web.phonetik.uni-frankfurt.de/L/L8628.html
611	http://web.phonetik.uni-frankfurt.de/L/L6755.html
612	http://web.phonetik.uni-frankfurt.de/L/L8358.html
613	http://web.phonetik.uni-frankfurt.de/L/L6709.html
614	http://web.phonetik.uni-frankfurt.de/L/L6753.html
615	http://web.phonetik.uni-frankfurt.de/L/L8615.html
616	http://web.phonetik.uni-frankfurt.de/L/L8630.html
617	http://web.phonetik.uni-frankfurt.de/L/L8633.html
618	http://web.phonetik.uni-frankfurt.de/L/L4107.html
619	http://web.phonetik.uni-frankfurt.de/L/L8637.html
620	http://web.phonetik.uni-frankfurt.de/L/L8348.html
621	http://web.phonetik.uni-frankfurt.de/L/L4218.html
622	http://web.phonetik.uni-frankfurt.de/L/L2503.html
623	http://web.phonetik.uni-frankfurt.de/L/L8372.html
624	http://web.phonetik.uni-frankfurt.de/L/L6763.html
625	http://web.phonetik.uni-frankfurt.de/L/L4220.html
626	http://web.phonetik.uni-frankfurt.de/L/L4103.html
627	http://web.phonetik.uni-frankfurt.de/L/L4102.html
628	http://web.phonetik.uni-frankfurt.de/L/L6839.html
629	http://web.phonetik.uni-frankfurt.de/L/L6739.html
630	http://web.phonetik.uni-frankfurt.de/L/L6843.html
631	http://web.phonetik.uni-frankfurt.de/L/L4121.html
632	http://web.phonetik.uni-frankfurt.de/L/L8609.html
633	http://web.phonetik.uni-frankfurt.de/L/L8370.html
634	http://web.phonetik.uni-frankfurt.de/L/L2172.html
635	http://web.phonetik.uni-frankfurt.de/L/L6745.html
636	http://web.phonetik.uni-frankfurt.de/L/L4137.html
637	http://web.phonetik.uni-frankfurt.de/L/L8621.html
638	http://web.phonetik.uni-frankfurt.de/L/L2156.html
639	http://web.phonetik.uni-frankfurt.de/L/L8632.html
640	http://web.phonetik.uni-frankfurt.de/L/L6777.html
641	http://web.phonetik.uni-frankfurt.de/L/L6757.html
642	http://web.phonetik.uni-frankfurt.de/L/L2501.html
643	http://web.phonetik.uni-frankfurt.de/L/L4216.html
644	http://web.phonetik.uni-frankfurt.de/L/L8629.html
645	http://web.phonetik.uni-frankfurt.de/L/L4130.html
646	http://web.phonetik.uni-frankfurt.de/L/L6711.html
647	http://web.phonetik.uni-frankfurt.de/L/L4126.html
648	http://web.phonetik.uni-frankfurt.de/L/L6748.html
649	abi_Hartell1993_phon.pdf
650	adj_Hartell1993_phon.pdf
651	ajg_Hartell1993_phon1.pdf
652	ajg_Hartell1993_phon2.pdf
653	mtb_Hartell1993_phon.pdf
654	ahl_Hartell1993_phon.pdf
655	aka_Hartell1993_phon.pdf
656	bss_Hartell1993_phon.pdf
657	anc_Hartell1993_phon.pdf
658	cko_Hartell1993_phon.pdf
659	apd_Hartell1993_phon.pdf
660	avu_Hartell1993_phon.pdf
661	bav_Hartell1993_phon.pdf
662	bfd_Hartell1993_phon.pdf
663	bkc_Hartell1993_phon.pdf
664	bam_Hartell1993_phon.pdf
665	bfl_Hartell1993_phon1.pdf
666	bfl_Hartell1993_phon.pdf
667	bza_Hartell1993_phon.pdf
668	bci_Hartell1993_phon.pdf
669	bba_Hartell1993_phon.pdf
670	bas_Hartell1993_phon.pdf
671	bsq_Hartell1993_phon.pdf
672	bud_Hartell1993_phon.pdf
673	btg_Hartell1993_phon.pdf
674	bkv_Hartell1993_phon.pdf
675	bom_Hartell1993_phon.pdf
676	nhb_Hartell1993_phon.pdf
677	bhy_Hartell1993_phon.pdf
678	beh_Hartell1993_phon.pdf
679	bim_Hartell1993_phon.pdf
680	bib_Hartell1993_phon.pdf
681	bbo_Hartell1993_phon.pdf
682	bqp_Hartell1993_phon.pdf
683	bzx_Hartell1993_phon.pdf
684	bum_Hartell1993_phon.pdf
685	cme_Hartell1993_phon.pdf
686	ncu_Hartell1993_phon.pdf
687	dbq_Hartell1993_phon.pdf
688	dga_Hartell1993_phon.pdf
689	dgi_Hartell1993_phon.pdf
690	dag_Hartell1993_phon.pdf
691	daf_Hartell1993_phon.pdf
692	ada_Hartell1993_phon.pdf
693	dzg_Hartell1993_phon.pdf
694	luo_Hartell1993_phon.pdf
695	dic_Hartell1993_phon.pdf
696	dyu_Hartell1993_phon.pdf
697	tbz_Hartell1993_phon.pdf
698	dow_Hartell1993_phon.pdf
699	dts_Hartell1993_phon.pdf
700	dua_Hartell1993_phon.pdf
701	dug_Hartell1993_phon.pdf
702	igb_Hartell1993_phon.pdf
703	ewe_Hartell1993_phon.pdf
704	bin_Hartell1993_phon.pdf
705	izi_Hartell1993_phon2.pdf
706	etu_Hartell1993_phon.pdf
707	ema_Hartell1993_phon.pdf
708	enn_Hartell1993_phon.pdf
709	ewo_Hartell1993_phon.pdf
710	fmp_Hartell1993_phon.pdf
711	fon_Hartell1993_phon.pdf
712	fub_Hartell1993_phon.pdf
713	fuq_Hartell1993_phon.pdf
714	ffm_Hartell1993_phon.pdf
715	fuh_Hartell1993_phon.pdf
716	flr_Hartell1993_phon.pdf
717	gaa_Hartell1993_phon.pdf
718	gng_Hartell1993_phon.pdf
719	gya_Hartell1993_phon.pdf
720	gbp_Hartell1993_phon.pdf
721	gej_Hartell1993_phon1.pdf
722	gej_Hartell1993_phon2.pdf
723	god_Hartell1993_phon.pdf
724	gjn_Hartell1993_phon.pdf
725	gbo_Hartell1993_phon.pdf
726	gde_Hartell1993_phon.pdf
727	gux_Hartell1993_phon.pdf
728	hag_Hartell1993_phon.pdf
729	hau_Hartell1993_phon2.pdf
730	hau_Hartell1993_phon1.pdf
731	ife_Hartell1993_phon.pdf
732	ibo_Hartell1993_phon.pdf
733	ige_Hartell1993_phon.pdf
734	ijs_Hartell1993_phon.pdf
735	izi_Hartell1993_phon1.pdf
736	izi_Hartell1993_phon3.pdf
737	dyo_Hartell1993_phon.pdf
738	bex_Hartell1993_phon.pdf
739	kbp_Hartell1993_phon.pdf
740	kkj_Hartell1993_phon.pdf
741	bqx_Hartell1993_phon.pdf
742	knc_Hartell1993_phon.pdf
743	kza_Hartell1993_phon.pdf
744	kzr_Hartell1993_phon.pdf
745	xsm_Hartell1993_phon1.pdf
746	xsm_Hartell1993_phon2.pdf
747	ozm_Hartell1993_phon.pdf
748	kik_Hartell1993_phon.pdf
749	kqs_Hartell11993_phon.pdf
750	bkm_Hartell1993_phon.pdf
751	kmw_Hartell1993_phon.pdf
752	xon_Hartell1993_phon.pdf
753	xpe_Hartell1993_phon.pdf
754	gkp_Hartell1993_phon.pdf
755	krs_Hartell1993_phon.pdf
756	kri_Hartell1993_phon.pdf
757	ted_Hartell1993_phon.pdf
758	kuj_Hartell1993_phon.pdf
759	kus_Hartell1993_phon.pdf
760	las_Hartell1993_phon.pdf
761	lln_Hartell1993_phon.pdf
762	led_Hartell1993_phon.pdf
763	lom_Hartell1993_phon.pdf
764	lok_Hartell1993_phon.pdf
765	lig_Hartell1993_phon.pdf
766	lia_Hartell1993_phon.pdf
767	lmp_Hartell1993_phon.pdf
768	lin_Hartell_1993_phon.pdf
769	dop_Hartell1993_phon.pdf
770	lug_Hartell1993_phon.pdf
771	lgg_Hartell1993_phon.pdf
772	lee_Hartell1993_phon.pdf
773	mcu_Hartell1993_phon.pdf
774	mzk_Hartell1993_phon.pdf
775	maw_Hartell1993_phon.pdf
776	mlq_Hartell1993_phon.pdf
777	emk_Hartell1993_phon.pdf
778	mdj_Hartell1993_phon.pdf
779	mwk_Hartell1993_phon.pdf
780	muh_Hartell1993_phon.pdf
781	mfn_Hartell1993_phon.pdf
782	mbo_Hartell1993_phon.pdf
783	mcp_Hartell1993_phon.pdf
784	men_Hartell1993_phon.pdf
785	mgo_Hartell1993_phon.pdf
786	myk_Hartell1993_phon.pdf
787	mzw_Hartell1993_phon.pdf
788	mif_Hartell1993_phon.pdf
789	mos_Hartell1993_phon.pdf
790	moa_Hartell1993_phon.pdf
791	mnf_Hartell1993_phon.pdf
792	mkw_Hartell1993_phon.pdf
793	mur_Hartell1993_phon.pdf
794	sur_Hartell1993_phon.pdf
795	nfr_Hartell1993_phon.pdf
796	nmz_Hartell1993_phon.pdf
797	nuv_Hartell1993_phon.pdf
798	lem_Hartell1993_phon.pdf
799	sba_Hartell1993_phon.pdf
800	nga_Hartell1993_phon.pdf
801	ngb_Hartell1993_phon.pdf
802	nnh_Hartell1993_phon.pdf
803	nwb_Hartell1993_phon.pdf
804	lns_Hartell1993_phon.pdf
805	yas_Hartell1993_phon.pdf
806	nup_Hartell1993_phon.pdf
807	mhi_Hartell1993_phon.pdf
808	pbi_Hartell1993_phon.pdf
809	fuc_Hartell1993_phon.pdf
810	fuf_Hartell1993_phon.pdf
811	rel_Hartell1993_phon.pdf
812	spy_Hartell1993_phon.pdf
813	sag_Hartell1993_phon1.pdf
814	sag_Hartell1993_phon2.pdf
815	seq_Hartell1993_phon.pdf
816	srr_Hartell1993_phon.pdf
817	sil_Hartell1993_phon.pdf
818	sld_Hartell1993_phon.pdf
819	khq_Hartell1993_phon.pdf
820	snk_Hartell1993_phon1.pdf
821	snk_Hartell1993_phon2.pdf
822	sus_Hartell1993_phon.pdf
823	swh_Hartell1993_phon.pdf
824	ttq_Hartell1993_phon.pdf
825	taq_Hartell1993_phon.pdf
826	yer_Hartell1993_phon.pdf
827	lor_Hartell1993_phon.pdf
828	tuq_Hartell1993_phon.pdf
829	kdh_Hartell1993_phon.pdf
830	tfi_Hartell1993_phon.pdf
831	tem_Hartell1993_phon.pdf
832	tik_Hartell1993_phon.pdf
833	toq_Hartell1993_phon.pdf
834	neb_Hartell1993_phon.pdf
835	tsp_Hartell1993_phon.pdf
836	vag_Hartell1993_phon.pdf
837	vut_Hartell1993_phon.pdf
838	wwa_Hartell1993_phon.pdf
839	wan_Hartell1993_phon.pdf
840	wob_Hartell1993_phon.pdf
841	wol_Hartell1993_phon.pdf
842	yam_Hartell1993_phon.pdf
843	yat_Hartell1993_phon.pdf
844	yre_Hartell1993_phon.pdf
845	ybb_Hartell1993_phon.pdf
846	pil_Hartell1993_phon.pdf
847	yor_Hartell1993_phon1.pdf
848	yor_Hartell1993_phon2.pdf
849	zne_Hartell1993_phon.pdf
850	dje_Hartell1993_phon.pdf
851	gnd_Hartell1993_phon.pdf
852	fwe_baumbach1997_phon.pdf
853	yey_baumbach1997_phon.pdf
854	cav_guillaume2004_phon.pdf
855	ccc_parker1991_phon.pdf
856	che_nichols1996_phon.pdf
857	cdm_caughley1982_phon.pdf
858	mhr_sebeok1961_phon.pdf
859	cle_archivo1980_phon.pdf
860	cti_alvarez2002_phon.pdf
861	crw_thomas1971_phon.pdf
862	boi_wash2001_phon.pdf
863	crd_doak1997_phon.pdf
864	com_charney1993_phon.pdf
865	cup_hill2005_phon.pdf
866	cuv_ndokobai2003_phon.pdf
867	anv_mbuagbaw1996_phon.pdf
868	kxl_yadava2000_phon.pdf
869	aoj_Loving1978_phon.pdf
870	usa_bee1965_phon.pdf
872	bjr_oatridge1973_phon.pdf
873	ego_blench2006_phon.pdf
874	ekp_blench2006_phon.pdf
875	enb_zwarts2003_phon.pdf
876	ags_fointein1986_phon.pdf
877	fan_eko1974_phon.pdf
878	fuu_boyeldieu2000_phon.pdf
879	gbd_sands1989_phon.pdf
880	gby_rosendall1998_phon.pdf
881	gvf_evans2005_phon.pdf
882	gub_bendorsamuel1966_phon.pdf
883	gup_oates1964_phon.pdf
884	hay_byarushengo1977_phon.pdf
885	wya_lagarde1980_phon.pdf
886	hch_gomez1999_phon.pdf
887	qwh_levengood1982_phon.pdf
888	huv_archivo1983_phon.pdf
889	qxw_wroughton1996_phon.pdf
890	lyn_jacottet1896_phon.pdf
891	iby_blench2005_phon.pdf
892	imn_seiler1985_phon.pdf
893	inh_nichols1996_phon.pdf
894	ksi_donohue2002_phon.pdf
895	yal_lupke2005_phon.pdf
896	jar_lukas1961_phon.pdf
897	jap_vogel2003_phon.pdf
898	tow_yumitani1998_phon.pdf
899	mgi_blench2006_phon.pdf
900	kab_hamouma1987_phon.pdf
901	gid_noukeu2002_phon.pdf
902	kyz_souza2004_phon.pdf
903	kms_sanders1994a_phon.pdf
904	kxo_bacelar2004_phon.pdf
905	ndb_akeriweh2000_phon.pdf
906	xrb_wichser1994_phon.pdf
907	kmv_tobler1983_phon.pdf
908	ken_mbuagbaw2000_phon.pdf
909	khr_peterson_phon.pdf
910	cog_ungsitipoonporn_phon.pdf
911	kin_mpayimana2003_phon.pdf
912	okr_blench2005_phon.pdf
913	kkk_palmer1999_phon.pdf
914	kme_asobo1989_phon.pdf
915	kma_cahill1999_phon.pdf
916	kdt_oranuch1984_phon.pdf
917	kle_tolsma1999_phon.pdf
918	kto_lindstrom2002_phon.pdf
919	kgg_watters2006_phon.pdf
920	kxv_israel1979_phon.pdf
921	xwa_voort2004_phon.pdf
922	lbj_koshal1979_phon.pdf
923	lag_dunham2005_phon.pdf
924	lao_morev1979_phon.pdf
925	lvk_terrill1999_phon.pdf
926	bwt2_ebah1990_phon.pdf
927	lun_kawasha2003_phon.pdf
928	lch_fleisch2000_phon.pdf
929	bdu_atta1993_phon.pdf
930	mkd_friedman2002_phon.pdf
931	mxu_blench2006_phon.pdf
932	grg_blackings2003_phon.pdf
933	mva_turner1986_phon.pdf
934	bce_forku2000_phon.pdf
935	nmm_hildebrandt2004_phon.pdf
936	nge_swiri1998_phon.pdf
937	mec_heath1981_phon.pdf
938	ayz_dol1999_phon.pdf
940	byv_nganmou1991_phon.pdf
941	xmf_harris1991_phon.pdf
942	bfm_bangha2003_phon.pdf
943	mwt_veena1980_phon.pdf
944	cas_sakel2004_phon.pdf
945	mgg_djiafeua1989_phon.pdf
946	mhk_nahjella1997_phon.pdf
947	nmg_ngue2002_phon.pdf
948	mlv_Francois2001_phon.pdf
949	nnm_feldpausch1992_phon.pdf
950	nml_ngoran1999_phon.pdf
953	nnk_spaulding1994_phon.pdf
954	niq_creider1989_phon.pdf
955	kig_saowalak1993_phon.pdf
956	mff_kum2002_phon.pdf
957	ncl_langacker1979_phon.pdf
958	nag_bhattacharjya2001_phon.pdf
959	nsh_bolima1998_phon.pdf
960	nig_baker1999_phon.pdf
961	nam_hoddinott1988_phon.pdf
963	nla_voutsa2003_phon.pdf
964	noo_davidson2002_phon.pdf
965	kxm_phunsap1984_phon.pdf
966	pao_thornes2003_phon.pdf
967	kcn_wellens2003_phon.pdf
968	nus_frank1999_phon.pdf
969	ekm_ekambi1990_phon.pdf
970	nym_maganga1992_phon.pdf
971	nyl_taweeporn1998_phon.pdf
972	ann_faraclas1984_phon.pdf
973	mps_loving1974_phon.pdf
975	oku_yensi1996_phon.pdf
976	oss_hettich1997_phon.pdf
977	pau_josephs1975_phon.pdf
978	okv_loving1977_phon.pdf
979	yll_loving1977_phon.pdf
980	niz_loving1977_phon.pdf
981	dob_loving1977_phon.pdf
982	smq_loving1977_phon.pdf
983	uvh_loving1974_phon.pdf
984	bzf_loving1974_phon.pdf
985	prt&mlf_unchalee1988_phon.pdf
987	rma_grinevald1990_phon.pdf
989	run_rodegem1967_phon.pdf
990	nyn_poletto1998_phon.pdf
991	rwr_magier1983_phon.pdf
992	ndi_kong2004_phon.pdf
993	sbd_platiel1979_phon.pdf
994	sxm_ploykaew2001_phon.pdf
995	sae_antunes2004_phon.pdf
997	sas_austin1998_phon.pdf
998	svr_anonymous1927_phon.pdf
999	pos_clark1995_phon.pdf
1000	sey_levinson1990_phon.pdf
1001	trv_asal1969_phon.pdf
1002	ssg_wozna&wilson2005_phon.pdf
1003	sza_kruspe1999_phon.pdf
1004	ser_hill1967_phon.pdf
1005	sbf_teferra1991_phon.pdf
1006	ywn_vieira2004_phon.pdf
1007	kde_liphola2001_phon.pdf
1008	sna_fortune1955_phon.pdf
1009	bax_nchare2005_phon.pdf
1010	sjr_rowe2005_phon.pdf
1011	skr_shackle1976_phon.pdf
1012	sjw_andrews1994_phon.pdf
1013	skv_donohue2004_phon.pdf
1014	thm_migliazza1998_phon.pdf
1015	erk_thieberger2004_phon.pdf
1016	spo_carlson1972_phon.pdf
1017	sso_demuth1992_phon.pdf
1018	stw_roddy2007_phon.pdf
1019	ulw_green1999_phon.pdf
1020	jup_epps2005_phon.pdf
1021	zoh_johnson2000_phon.pdf
1022	ztp_beam2004_phon.pdf
1023	yuk_schlicter1985_phon.pdf
1024	yap_ballantyne2005_phon.pdf
1025	yur_robins1958_phon.pdf
1027	yux_maslova2003_phon.pdf
1028	wbm_wattana1998_phon.pdf
1029	wms_vries1992_phon.pdf
1030	was_jacobsen1964_phon.pdf
1031	way_silva-tavares2005_phon.pdf
1032	woc_exter2003_phon.pdf
1033	var_armendariz2005_phon.pdf
1034	vai_delafosse1899_phon.pdf
1035	ukr_pugh1999_phon.pdf
1036	phl_liljegren2008_phon.pdf
1037	mky_Bowden1997_phon.pdf
1038	tpi_gonzalez2005_phon.pdf
1039	bjz_farr_phon.pdf
1040	tav_bostrom1998_phon.pdf
1041	tgw_casimir1998_phon.pdf
1043	blk_orranat2000_phon.pdf
1044	tft_hayami2001_phon.pdf
1045	tob_klein1973_phon.pdf
1046	pol_jassem2003_phon.pdf
1047	cmn_Lee2003_phon.pdf
1048	ijn_harry2003_phon.pdf
1049	ydd_Kleine2003_phon.pdf
1050	nld_Verhoeven2005_phon.pdf
1050	nld_peters2006_phon.pdf
1051	mla_Jauncey2005_phon.pdf
